# Object	Reference	RA	Decl	Teff	logg	Metallicity	[Fe/H]	[Na/Fe]
SAGA_For_000415	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 27.66	-34 37 48.3				-0.72	
SAGA_For_000415	B.Letarte+,AAP, 523, A17, 2010	02 39 27.67	-34 37 48.5	4098	0.69	-0.71	-0.73	-0.38
SAGA_For_000421	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 38.06	-34 37 06.0				-0.71	
SAGA_For_000421	B.Letarte+,AAP, 523, A17, 2010	02 39 38.06	-34 37 06.2	4243	0.96	-0.69	-0.69	-0.39
SAGA_For_000424	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 08.16	-34 36 53.2				-0.59	
SAGA_For_000424	B.Letarte+,AAP, 523, A17, 2010	02 39 08.16	-34 36 53.3	4187	0.83	-0.75	-0.75	-0.27
SAGA_For_000425	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 01.54	-34 36 48.5				-0.85	
SAGA_For_000425	B.Letarte+,AAP, 523, A17, 2010	02 39 01.55	-34 36 48.7	4058	0.83	-0.95	-0.95	-0.42
SAGA_For_000437	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 30.81	-34 35 44.9				-0.5	
SAGA_For_000437	B.Letarte+,AAP, 523, A17, 2010	02 39 30.81	-34 35 45.1	3982	0.81			
SAGA_For_000440	G.Battaglia+,MNRAS, 383, 183, 2008	02 38 57.19	-34 35 39.7				-0.88	
SAGA_For_000440	B.Letarte+,AAP, 523, A17, 2010	02 38 57.19	-34 35 39.8	4100	0.88	-0.91	-0.91	-0.46
SAGA_For_000447	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 54.24	-34 35 11.1				-0.6	
SAGA_For_000447	B.Letarte+,AAP, 523, A17, 2010	02 39 54.24	-34 35 11.2	4024	0.82			
SAGA_For_000453	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 14.36	-34 34 42.3				-0.76	
SAGA_For_000453	B.Letarte+,AAP, 523, A17, 2010	02 39 14.36	-34 34 42.3	3988	0.57	-0.85	-0.86	-0.42
SAGA_For_000464	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 41.78	-34 34 16.3				-0.78	
SAGA_For_000464	B.Letarte+,AAP, 523, A17, 2010	02 39 41.78	-34 34 16.4	4011	0.83			
SAGA_For_000469	G.Battaglia+,MNRAS, 383, 183, 2008	02 38 53.62	-34 33 04.5				-0.86	
SAGA_For_000469	B.Letarte+,AAP, 523, A17, 2010	02 38 53.62	-34 33 04.5	3909	0.52	-0.89	-0.89	-0.85
SAGA_For_000474	B.Letarte+,AAP, 523, A17, 2010	02 39 16.23	-34 32 29.9	4139	0.97	-1	-1	-0.39
SAGA_For_000475	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 20.21	-34 31 56.9				-0.99	
SAGA_For_000475	B.Letarte+,AAP, 523, A17, 2010	02 39 20.21	-34 31 57.0	4261	0.91	-0.97	-0.97	-0.52
SAGA_For_000478	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 11.58	-34 30 44.8				-0.86	
SAGA_For_000478	B.Letarte+,AAP, 523, A17, 2010	02 39 11.56	-34 30 44.7	3992	0.75	-0.87	-0.87	-0.72
SAGA_For_000481	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 41.91	-34 30 35.9				-0.69	
SAGA_For_000481	B.Letarte+,AAP, 523, A17, 2010	02 39 41.92	-34 30 35.9	3998	0.55	-0.77	-0.78	-0.38
SAGA_For_000489	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 22.15	-34 19 40.4				-1.44	
SAGA_For_000489	B.Letarte+,AAP, 523, A17, 2010	02 39 22.15	-34 19 40.3	4330	0.97	-1.43	-1.43	
SAGA_For_000689	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 17.80	-34 30 56.7				-0.69	
SAGA_For_000689	B.Letarte+,AAP, 523, A17, 2010	02 39 17.80	-34 30 56.8	3979	0.82	-0.79	-0.79	
SAGA_For_000690	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 08.50	-34 30 55.4				-0.74	
SAGA_For_000690	B.Letarte+,AAP, 523, A17, 2010	02 39 08.50	-34 30 55.4	4080	0.79	-0.73	-0.73	-0.47
SAGA_For_000691	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 00.28	-34 30 29.9				-0.86	
SAGA_For_000691	B.Letarte+,AAP, 523, A17, 2010	02 39 00.29	-34 30 30.0	4024	0.81	-0.86	-0.86	-0.55
SAGA_For_000692	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 16.01	-34 30 12.8				-0.9	
SAGA_For_000692	B.Letarte+,AAP, 523, A17, 2010	02 39 16.01	-34 30 12.9	4086	0.84	-0.89	-0.89	-0.48
SAGA_For_000693	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 31.85	-34 29 20.0				-0.87	
SAGA_For_000693	B.Letarte+,AAP, 523, A17, 2010	02 39 31.85	-34 29 19.9	4056	0.81	-0.86	-0.86	-0.78
SAGA_For_000694	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 13.94	-34 28 36.1				-0.8	
SAGA_For_000694	B.Letarte+,AAP, 523, A17, 2010	02 39 13.94	-34 28 36.1	4025	0.8	-0.83	-0.83	-0.51
SAGA_For_000695	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 10.98	-34 28 34.3				-0.88	
SAGA_For_000695	B.Letarte+,AAP, 523, A17, 2010	02 39 10.99	-34 28 34.4	4078	0.84	-0.82	-0.82	-0.82
SAGA_For_000696	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 29.33	-34 26 35.5				-0.85	
SAGA_For_000696	B.Letarte+,AAP, 523, A17, 2010	02 39 29.33	-34 26 35.5	3956	0.68	-0.89	-0.89	-0.61
SAGA_For_000697	G.Battaglia+,MNRAS, 383, 183, 2008	02 40 17.51	-34 26 06.2				-0.72	
SAGA_For_000697	B.Letarte+,AAP, 523, A17, 2010	02 40 17.50	-34 26 06.1	4201	0.8	-0.72	-0.72	-0.34
SAGA_For_000698	G.Battaglia+,MNRAS, 383, 183, 2008	02 38 55.53	-34 25 36.3					
SAGA_For_000698	B.Letarte+,AAP, 523, A17, 2010	02 38 55.53	-34 25 36.3	4291	0.73	-2.59	-2	
SAGA_For_000699	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 04.31	-34 25 18.9				-0.95	
SAGA_For_000699	B.Letarte+,AAP, 523, A17, 2010	02 39 04.31	-34 25 18.8	4162	0.86	-0.96	-0.96	-0.38
SAGA_For_000700	G.Battaglia+,MNRAS, 383, 183, 2008	02 38 49.28	-34 24 05.0				-0.93	
SAGA_For_000700	B.Letarte+,AAP, 523, A17, 2010	02 38 49.28	-34 24 04.9	3961	0.74	-0.95	-0.95	-0.86
SAGA_For_000701	G.Battaglia+,MNRAS, 383, 183, 2008	02 39 51.42	-34 21 21.0				-0.79	
SAGA_For_000701	B.Letarte+,AAP, 523, A17, 2010	02 39 51.42	-34 21 20.9	4026	0.8	-0.79	-0.79	-0.69
SAGA_For_000740	B.Letarte+,AAP, 523, A17, 2010	02 39 53.58	-34 37 50.1	4048	0.83	-0.68	-0.68	-0.47
SAGA_For_000754	B.Letarte+,AAP, 523, A17, 2010	02 39 16.20	-34 37 00.2	3939	0.71	-1.01	-1.01	
SAGA_For_000780	B.Letarte+,AAP, 523, A17, 2010	02 39 50.18	-34 35 59.3	4032	0.53	-0.93	-0.94	-0.51
SAGA_For_000784	B.Letarte+,AAP, 523, A17, 2010	02 39 06.84	-34 35 45.7	4078	0.87	-0.87	-0.87	-0.51
SAGA_For_000796	B.Letarte+,AAP, 523, A17, 2010	02 38 40.44	-34 35 25.0	4060	0.9	-0.75	-0.74	-0.48
SAGA_For_000847	B.Letarte+,AAP, 523, A17, 2010	02 39 33.38	-34 33 58.4	4114	0.77	-0.91	-0.9	-0.42
SAGA_For_000925	B.Letarte+,AAP, 523, A17, 2010	02 38 43.54	-34 32 25.4	4124	0.73	-0.77	-0.78	-0.33
SAGA_For_000940	B.Letarte+,AAP, 523, A17, 2010	02 38 43.45	-34 32 05.3	4116	0.63	-1.47	-1.48	
SAGA_For_000941	B.Letarte+,AAP, 523, A17, 2010	02 39 58.20	-34 32 05.3	3990	0.75	-0.81	-0.81	-0.53
SAGA_For_000947	B.Letarte+,AAP, 523, A17, 2010	02 39 45.25	-34 31 57.8	4046	0.84	-0.91	-0.87	-0.4
SAGA_For_000963	B.Letarte+,AAP, 523, A17, 2010	02 40 22.64	-34 31 31.0	4027	0.79	-0.78	-0.78	-0.59
SAGA_For_000975	B.Letarte+,AAP, 523, A17, 2010	02 39 57.30	-34 31 20.8	3994	0.78	-0.58	-0.58	-0.64
SAGA_For_000994	B.Letarte+,AAP, 523, A17, 2010	02 38 44.02	-34 30 51.8	4194	0.94	-1.37	-1.38	-0.3
SAGA_For_001001	B.Letarte+,AAP, 523, A17, 2010	02 39 15.48	-34 30 46.5	4048	0.87	-0.9	-0.9	
SAGA_For_001032	B.Letarte+,AAP, 523, A17, 2010	02 38 53.75	-34 30 06.6	3993	0.71	-0.97	-0.97	-0.65
SAGA_For_001043	B.Letarte+,AAP, 523, A17, 2010	02 40 10.00	-34 29 58.8	4212	0.83	-1.44	-1.44	
SAGA_For_001044	B.Letarte+,AAP, 523, A17, 2010	02 39 51.18	-34 29 58.6	4058	0.69	-0.67	-0.66	-0.53
SAGA_For_001047	B.Letarte+,AAP, 523, A17, 2010	02 39 53.84	-34 29 56.4	3992	0.71	-0.88	-0.88	-0.77
SAGA_For_001050	B.Letarte+,AAP, 523, A17, 2010	02 39 55.38	-34 29 54.6	4009	0.75	-0.87	-0.87	-0.7
SAGA_For_001086	B.Letarte+,AAP, 523, A17, 2010	02 38 41.76	-34 28 58.4	4076	0.84	-0.92	-0.92	-0.63
SAGA_For_001093	B.Letarte+,AAP, 523, A17, 2010	02 39 49.68	-34 28 50.4	4030	0.68	-0.6	-0.61	-0.53
SAGA_For_001102	B.Letarte+,AAP, 523, A17, 2010	02 39 50.77	-34 28 36.5	3939	0.67	-0.6	-0.62	-0.7
SAGA_For_001154	B.Letarte+,AAP, 523, A17, 2010	02 39 14.78	-34 27 29.8	4113	0.83	-0.88	-0.88	-0.38
SAGA_For_001164	B.Letarte+,AAP, 523, A17, 2010	02 39 01.74	-34 27 19.2	4027	0.66	-0.95	-0.93	-0.52
SAGA_For_001173	B.Letarte+,AAP, 523, A17, 2010	02 39 47.65	-34 27 05.4	4062	0.81	-0.76	-0.76	-0.51
SAGA_For_001177	B.Letarte+,AAP, 523, A17, 2010	02 40 26.72	-34 26 56.8	3980	0.7	-0.69	-0.7	-0.4
SAGA_For_001182	B.Letarte+,AAP, 523, A17, 2010	02 39 57.80	-34 26 48.8	4146	0.57	-0.86	-0.85	-0.56
SAGA_For_001186	B.Letarte+,AAP, 523, A17, 2010	02 39 50.64	-34 26 47.0	4037	0.79	-0.83	-0.83	-0.47
SAGA_For_001203	B.Letarte+,AAP, 523, A17, 2010	02 39 05.62	-34 26 30.6	4099	0.89	-1.13	-1.14	
SAGA_For_001214	B.Letarte+,AAP, 523, A17, 2010	02 40 24.22	-34 26 20.0	4139	0.86	-0.82	-0.81	-0.77
SAGA_For_001223	B.Letarte+,AAP, 523, A17, 2010	02 39 38.42	-34 26 10.3	4230	0.84	-0.78	-0.76	-0.77
SAGA_For_001239	B.Letarte+,AAP, 523, A17, 2010	02 38 42.96	-34 25 49.1	3968	0.6	-0.85	-0.86	
SAGA_For_001276	B.Letarte+,AAP, 523, A17, 2010	02 39 19.60	-34 24 49.3	4036	0.76	-0.52	-0.57	-0.56
SAGA_For_001279	B.Letarte+,AAP, 523, A17, 2010	02 38 56.00	-34 24 44.8	4044	0.84	-0.93	-0.92	
SAGA_For_001302	B.Letarte+,AAP, 523, A17, 2010	02 40 20.45	-34 24 00.1	3980	0.69	-0.88	-0.88	-0.37
SAGA_For_001307	B.Letarte+,AAP, 523, A17, 2010	02 39 04.07	-34 23 52.7	4060	0.82	-0.92	-0.92	-0.54
SAGA_For_001318	B.Letarte+,AAP, 523, A17, 2010	02 40 07.52	-34 23 31.8	4122	0.85	-1.09	-1.09	
SAGA_For_001323	B.Letarte+,AAP, 523, A17, 2010	02 39 14.59	-34 23 21.0	4013	0.77	-0.96	-0.96	-0.7
SAGA_For_001338	B.Letarte+,AAP, 523, A17, 2010	02 39 14.33	-34 22 41.5	4010	0.75	-0.75	-0.75	-0.68
SAGA_For_001390	B.Lemasle+,AAP, 572, A88, 2014	02 37 42.52	-34 58 30.20	4235	0.7	-2.1	-1.57	
SAGA_For_001396	B.Lemasle+,AAP, 572, A88, 2014	02 38 30.93	-34 56 53.90	3850	0.45	-0.75	-0.64	-0.54
SAGA_For_001403	B.Lemasle+,AAP, 572, A88, 2014	02 37 34.47	-34 56 08.70	4080	0.75	-1.4	-1.39	
SAGA_For_001410	B.Lemasle+,AAP, 572, A88, 2014	02 37 47.45	-34 54 52.60	4080	0.6	-2.4	-1.57	
SAGA_For_001425	B.Lemasle+,AAP, 572, A88, 2014	02 38 11.07	-34 53 20.40	3945	0.65	-1	-0.98	
SAGA_For_001426	B.Lemasle+,AAP, 572, A88, 2014	02 38 50.23	-34 53 19.20	4090	0.5	-1.8	-1.79	
SAGA_For_001433	B.Lemasle+,AAP, 572, A88, 2014	02 38 00.50	-34 52 33.70	4330	0.85	-2.55	-1.65	1.59
SAGA_For_001447	B.Lemasle+,AAP, 572, A88, 2014	02 38 09.02	-34 51 06.70	3845	0.5	-0.8	-0.76	
SAGA_For_001456	B.Lemasle+,AAP, 572, A88, 2014	02 37 55.73	-34 50 25.00	4150	0.85	-0.8	-0.81	-0.65
SAGA_For_001469	B.Lemasle+,AAP, 572, A88, 2014	02 37 22.52	-34 49 04.40	4260	0.8	-1.9	-1.92	
SAGA_For_001473	B.Lemasle+,AAP, 572, A88, 2014	02 37 24.24	-34 48 37.20	4070	0.7	-1.45	-1.48	
SAGA_For_001483	B.Lemasle+,AAP, 572, A88, 2014	02 37 55.85	-34 47 15.70	3835	0.45	-0.95	-0.92	
SAGA_For_001486	B.Lemasle+,AAP, 572, A88, 2014	02 38 13.90	-34 46 55.20	4215	0.9	-1.5	-1.51	
SAGA_For_001488	B.Lemasle+,AAP, 572, A88, 2014	02 37 20.19	-34 46 45.70	3950	0.6	-1	-1.02	
SAGA_For_001489	B.Lemasle+,AAP, 572, A88, 2014	02 38 21.97	-34 46 36.60	3980	0.65	-1	-1	
SAGA_For_001502	B.Lemasle+,AAP, 572, A88, 2014	02 38 22.41	-34 45 06.00	3915	0.55	-0.95	-0.96	-0.71
SAGA_For_001507	B.Lemasle+,AAP, 572, A88, 2014	02 38 00.01	-34 44 21.80	3755	0.35	-0.85	-0.85	-0.88
SAGA_For_001508	B.Lemasle+,AAP, 572, A88, 2014	02 38 41.08	-34 44 20.10	3950	0.4	-0.95	-0.97	-0.16
SAGA_For_001529	B.Lemasle+,AAP, 572, A88, 2014	02 38 34.98	-34 42 40.50	3940	0.55	-0.95	-0.97	-0.33
SAGA_For_001530	B.Lemasle+,AAP, 572, A88, 2014	02 38 26.46	-34 42 36.60	3830	0.45	-0.8	-0.8	-0.74
SAGA_For_001539	B.Lemasle+,AAP, 572, A88, 2014	02 38 34.99	-34 41 37.80	3915	0.65	-0.55	-0.54	-0.9
SAGA_For_001546	B.Lemasle+,AAP, 572, A88, 2014	02 38 25.17	-34 41 23.90	3855	0.6	-0.5	-0.48	
SAGA_For_001551	B.Lemasle+,AAP, 572, A88, 2014	02 38 02.43	-34 41 00.40	3900	0.5	-1	-1.02	
SAGA_For_001554	B.Lemasle+,AAP, 572, A88, 2014	02 37 32.86	-34 40 41.80	3975	0.6	-0.7	-0.7	-0.77
SAGA_For_001561	B.Lemasle+,AAP, 572, A88, 2014	02 38 01.37	-34 40 11.30	4000	0.75	-0.5	-0.48	-0.92
SAGA_For_001564	B.Lemasle+,AAP, 572, A88, 2014	02 38 46.77	-34 39 24.70	3885	0.55	-0.6	-0.6	
SAGA_For_001575	B.Lemasle+,AAP, 572, A88, 2014	02 38 02.66	-34 37 03.30	4220	0.7	-1.85	-1.87	
SAGA_For_001576	B.Lemasle+,AAP, 572, A88, 2014	02 38 21.30	-34 36 18.10	3740	0.3	-1.15	-1.15	-0.64
SAGA_For_001577	B.Lemasle+,AAP, 572, A88, 2014	02 38 19.28	-34 36 00.60	4065	0.65	-0.75	-0.77	
SAGA_Her_000001	A.Koch+,ApJ, 688, L13, 2008	16 31 22.95	+12 44 48.0	4340	0.91	-2.04	-1.77	0.6
SAGA_Her_000002	D.Aden+,AAP, 525, A153, 2011	16 30 57.24	+12 47 20.33	4270	0.78	-2.03		
SAGA_Her_000002	A.Koch+,ApJ, 688, L13, 2008	16 30 57.24	+12 47 20.3	4270	0.69	-2.02	-1.83	0.76
SAGA_Her_000002	A.Koch+,AAP, 554, A5, 2013	16 30 57.24	+12 47 20.33					
SAGA_LeoI_000001	M.Shetrone+,AJ, 125, 684, 2003	10 08 22.06	+12 20 20.8	4250	0.8	-1.52	-1.52	-0.34
SAGA_LeoI_000002	M.Shetrone+,AJ, 125, 684, 2003	10 08 33.52	+12 20 45.0	4200	0.5	-1.06	-1.06	-0.27
SAGA_MW_000001	T.Tsujimoto+,PASJ, 67, L3, 2015	14 05 13.02	-14 51 25.45	4595	1.3	-1.72	-1.72	
SAGA_MW_000003	T.Tsujimoto+,PASJ, 67, L3, 2015	15 06 53.83	+30 00 36.94	4201	0.6	-1.48	-1.48	
SAGA_Scl_000001	M.Shetrone+,AJ, 125, 684, 2003	01 00 17.08	-33 45 13.9	4650	0.9	-1.98	-1.98	-0.07
SAGA_Scl_000002	M.Shetrone+,AJ, 125, 684, 2003	01 00 12.52	-33 43 01.3	4500	1	-1.66	-1.66	-0.24
SAGA_Scl_000002	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 12.52	-33 43 01.3				-1.58	
SAGA_Scl_000003	M.Shetrone+,AJ, 125, 684, 2003	01 00 18.31	-33 42 12.2	4500	1.2	-1.56	-1.56	-0.46
SAGA_Scl_000003	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 18.29	-33 42 12.2				-1.75	
SAGA_Scl_000004	M.Shetrone+,AJ, 125, 684, 2003	01 00 12.76	-33 41 16.0	4325	0.7	-1.77	-1.77	-0.5
SAGA_Scl_000004	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 12.76	-33 41 16.0				-1.78	
SAGA_Scl_000005	M.Shetrone+,AJ, 125, 684, 2003	00 59 58.27	-33 41 08.7	4400	1.1	-1.24	-1.24	-0.46
SAGA_Scl_000005	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 58.27	-33 41 08.7				-1.33	
SAGA_Scl_000007	D.Geisler+,AJ, 129, 1428, 2005	01 00 16.32	-33 42 37.6	4025	0.5	-1	-0.97	-0.15
SAGA_Scl_000008	D.Geisler+,AJ, 129, 1428, 2005	01 00 23.87	-33 42 17.7	4075	0	-1.7	-1.72	-0.52
SAGA_Scl_000008	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 23.84	-33 42 17.4				-1.66	
SAGA_Scl_000009	D.Geisler+,AJ, 129, 1428, 2005	00 59 46.41	-33 41 23.7	3900	0	-1.2	-1.2	-0.46
SAGA_Scl_000009	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 46.41	-33 41 23.5				-0.9	
SAGA_Scl_000010	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 35.02	-33 50 55.9				-1.33	
SAGA_Scl_000011	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 25.30	-33 50 50.8				-0.87	
SAGA_Scl_000012	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 22.33	-33 50 24.0				-1.15	
SAGA_Scl_000013	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 34.32	-33 49 52.9				-1.08	
SAGA_Scl_000014	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 10.49	-33 49 36.9				-1.47	
SAGA_Scl_000016	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 44.27	-33 49 18.8				-1.13	
SAGA_Scl_000017	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 22.12	-33 49 03.7				-1.37	
SAGA_Scl_000018	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 20.65	-33 48 56.6				-1.84	
SAGA_Scl_000019	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 38.12	-33 48 16.9				-1.68	
SAGA_Scl_000020	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 47.67	-33 47 29.5				-1.05	
SAGA_Scl_000021	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 14.58	-33 47 11.6				-1.63	
SAGA_Scl_000022	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 06.98	-33 47 09.7				-1.91	
SAGA_Scl_000024	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 17.60	-33 46 55.2				-1.72	
SAGA_Scl_000026	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 12.09	-33 46 20.8				-1.89	
SAGA_Scl_000026	A.Skuladottir+,AAP, 574, A129, 2015	00 59 12	-33 46 21	4383	0.75	-2.03	-1.86	-0.4
SAGA_Scl_000027	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 21.17	-33 46 01.3				-1.16	
SAGA_Scl_000029	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 58.24	-33 45 50.8				-1.48	
SAGA_Scl_000030	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 55.87	-33 45 43.7				-1.05	
SAGA_Scl_000031	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 18.96	-33 45 14.8				-1.78	
SAGA_Scl_000032	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 50.87	-33 45 05.2				-1.45	
SAGA_Scl_000033	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 41.95	-33 45 03.7				-1.89	
SAGA_Scl_000034	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 33.86	-33 44 54.4				-1.87	
SAGA_Scl_000036	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 26.29	-33 44 45.7				-1.44	
SAGA_Scl_000037	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 44.90	-33 44 35.1				-1.07	
SAGA_Scl_000038	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 24.63	-33 44 28.9				-1.84	
SAGA_Scl_000039	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 42.50	-33 44 23.5				-1.39	
SAGA_Scl_000040	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 49.91	-33 44 05.0				-1.67	
SAGA_Scl_000043	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 17.36	-33 43 59.6				-1.94	
SAGA_Scl_000044	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 53.08	-33 43 58.5				-1.26	
SAGA_Scl_000045	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 45.31	-33 43 53.8				-1.69	
SAGA_Scl_000046	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 37.56	-33 43 33.5				-1.31	
SAGA_Scl_000047	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 04.16	-33 43 32.4				-1.98	
SAGA_Scl_000048	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 15.18	-33 43 11.0				-1.15	
SAGA_Scl_000049	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 22.98	-33 43 02.2				-0.91	
SAGA_Scl_000050	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 15.14	-33 42 54.6				-1.6	
SAGA_Scl_000051	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 47.05	-33 42 54.2				-1.47	
SAGA_Scl_000052	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 08.60	-33 42 29.4				-1.82	
SAGA_Scl_000053	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 25.04	-33 42 28.1				-1.46	
SAGA_Scl_000054	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 42.57	-33 42 18.1				-1.09	
SAGA_Scl_000055	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 18.85	-33 42 17.3				-1.19	
SAGA_Scl_000056	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 11.79	-33 42 16.9				-1.08	
SAGA_Scl_000057	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 28.29	-33 42 07.2				-1.83	
SAGA_Scl_000059	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 11.83	-33 41 25.3				-1.95	
SAGA_Scl_000060	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 10.38	-33 41 05.0				-1.31	
SAGA_Scl_000061	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 54.21	-33 40 27.2				-1.31	
SAGA_Scl_000062	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 02.23	-33 40 21.1				-1.3	
SAGA_Scl_000063	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 54.17	-33 40 14.6				-1.66	
SAGA_Scl_000064	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 14.69	-33 39 57.8				-0.98	
SAGA_Scl_000065	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 15.13	-33 39 43.8				-1.2	
SAGA_Scl_000066	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 59.65	-33 39 31.9				-1.22	
SAGA_Scl_000067	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 03.60	-33 39 27.1				-1.28	
SAGA_Scl_000068	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 15.37	-33 39 06.2				-1.48	
SAGA_Scl_000069	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 34.04	-33 39 04.6				-1.23	
SAGA_Scl_000071	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 41.40	-33 38 47.0				-1.36	
SAGA_Scl_000072	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 57.60	-33 38 32.5				-1.55	
SAGA_Scl_000073	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 54.47	-33 37 53.4				-0.98	
SAGA_Scl_000074	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 53.99	-33 37 42.1				-1.51	
SAGA_Scl_000075	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 11.34	-33 37 28.0				-1.54	
SAGA_Scl_000076	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 37.22	-33 37 10.5				-1.16	
SAGA_Scl_000077	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 07.57	-33 37 03.9				-1.65	
SAGA_Scl_000078	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 14.81	-33 36 49.9				-1.47	
SAGA_Scl_000079	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 56.60	-33 36 41.7				-1.79	
SAGA_Scl_000080	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 13.95	-33 36 39.2				-1.22	
SAGA_Scl_000081	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 50.24	-33 36 38.2				-1.66	
SAGA_Scl_000082	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 09.18	-33 36 09.4				-1.14	
SAGA_Scl_000084	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 37.74	-33 36 00.0				-1.54	
SAGA_Scl_000085	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 17.77	-33 35 59.7				-1.19	
SAGA_Scl_000087	G.Battaglia+,MNRAS, 383, 183, 2008	01 00 20.29	-33 35 34.5				-1.75	
SAGA_Scl_000088	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 38.11	-33 35 08.0				-1.51	
SAGA_Scl_000089	G.Battaglia+,MNRAS, 383, 183, 2008	00 59 58.31	-33 34 40.4				-1.13	
